hex,last_seen,alt_first,alt_last,baro_rate_med,gs_avg,lat_last,lon_last,track_last,flight,category,rssi_last,nac_p_last,dist_km,bearing,hdg_diff,phase,target_time,state
0000ca,2026-02-17 21:19:31.456446,26425.0,18275.0,-2976.0,370.3,40.465256,29.283569,305.9,TCIHA,A2,-15.5,9.0,48.23410010721153,2.559849335927879,56.6598493359279,ARRIVAL,2026-02-17 21:25:40.106026648,"[48.23, 18275.0, 370.3, 56.7, -2976.0, 2, -15.5]"
0100de,2026-02-18 00:02:59.482887,31700.0,16450.0,-1664.0,272.9,40.941788,29.215027,282.9,MSR542,A3,-14.4,9.0,9.255828087818228,121.22356835712958,161.6764316428704,ARRIVAL,2026-02-18 00:12:53.389925462,"[9.26, 16450.0, 272.9, 161.7, -1664.0, 3, -14.4]"
010160,2026-02-17 17:30:21.640755,21600.0,13000.0,-1152.0,373.3,41.052836,29.267079,331.2,MSR735,A3,-14.8,9.0,17.511006743346623,168.33603126817275,162.86396873182724,ARRIVAL,2026-02-17 17:41:39.612088332,"[17.51, 13000.0, 373.3, 162.9, -1152.0, 3, -14.8]"
0101be,2026-02-18 04:16:06.839474,25375.0,13250.0,-1216.0,385.5,41.018555,29.315857,333.8,MSR746,A3,-14.7,0.0,13.350096103151595,182.40201719774305,151.39798280225696,ARRIVAL,2026-02-18 04:27:01.604368734,"[13.35, 13250.0, 385.5, 151.4, -1216.0, 3, -14.7]"
01808f,2026-02-18 04:26:15.688381,26700.0,14225.0,-1440.0,350.3,41.070526,29.375069,336.8,LWA100,A0,-15.9,,19.900779518530886,196.1522787345149,140.6477212654851,ARRIVAL,2026-02-18 04:36:08.843714332,"[19.9, 14225.0, 350.3, 140.6, -1440.0, 0, -15.9]"
040232,2026-02-17 21:14:56.372347,17300.0,11675.0,-704.0,304.1,41.079045,29.396855,332.6,ETH722,A3,-15.4,10.0,21.370910148098996,200.1656548024088,132.43434519759123,ARRIVAL,2026-02-17 21:31:32.106756092,"[21.37, 11675.0, 304.1, 132.4, -704.0, 3, -15.4]"
458664,2026-02-18 04:34:24.374540,36025.0,26800.0,0.0,479.5,41.2383,29.501662,344.0,CAT766,A3,-18.5,9.0,41.074517780330595,203.19289370657725,140.80710629342275,ARRIVAL,2026-02-18 05:28:00.762540000,"[41.07, 26800.0, 479.5, 140.8, 0.0, 3, -18.5]"
471f36,2026-02-18 09:03:11.588090,7425.0,6550.0,-448.0,244.4,41.013872,29.104281,214.7,WZZ9909,A3,-14.2,8.0,21.45725537207404,126.61369078521716,88.08630921478283,ARRIVAL,2026-02-18 09:16:17.634090000,"[21.46, 6550.0, 244.4, 88.1, -448.0, 3, -14.2]"
49d3fa,2026-02-17 21:47:05.754554,29475.0,13650.0,-1792.0,355.6,41.099533,29.46106,321.2,KNE299,A3,-13.7,9.0,25.72183878476595,209.75019801087421,111.44980198912577,ARRIVAL,2026-02-17 21:54:43.179804000,"[25.72, 13650.0, 355.6, 111.4, -1792.0, 3, -13.7]"
4b850c,2026-02-17 18:52:26.035334,19425.0,5475.0,-1088.0,250.3,41.06857,29.167141,305.4,TCAHL,A2,-11.0,10.0,22.34718864020692,147.70414006399972,157.69585993600026,ARRIVAL,2026-02-17 18:57:28.225481056,"[22.35, 5475.0, 250.3, 157.7, -1088.0, 2, -11.0]"
4b8533,2026-02-18 08:07:38.356574,6050.0,20050.0,-576.0,411.2,40.42615,30.502042,94.5,PGT84CG,A3,-16.3,8.0,113.50198157241869,297.9582970511652,156.54170294883482,ARRIVAL,2026-02-18 08:42:27.197240668,"[113.5, 20050.0, 411.2, 156.5, -576.0, 3, -16.3]"
4b8750,2026-02-18 00:02:23.471409,4175.0,2800.0,960.0,147.1,40.934826,29.438241,243.8,PGT59QD,A3,-17.1,8.0,11.566838621492503,249.66197663366694,5.861976633666927,ARRIVAL,2026-02-18 00:05:19.311409002,"[11.57, 2800.0, 147.1, 5.9, 960.0, 3, -17.1]"
4b8e04,2026-02-18 08:02:56.260133,9250.0,2050.0,-1024.0,137.3,40.921465,29.402348,243.6,PGT366C,A3,-15.1,8.0,8.230184159710351,252.03632263967017,8.43632263967018,ARRIVAL,2026-02-18 08:04:56.933320500,"[8.23, 2050.0, 137.3, 8.4, -1024.0, 3, -15.1]"
4b9069,2026-02-17 21:50:27.820977,29150.0,13650.0,-1888.0,324.0,,,321.3,PGT1983,,-14.4,,,,180.0,ARRIVAL,2026-02-17 21:57:41.782349884,"[50.0, 13650.0, 324.0, 180.0, -1888.0, 0, -14.4]"
4b906c,2026-02-17 23:40:29.424145,22650.0,22150.0,-2112.0,403.0,41.30809,28.851318,90.0,,,-14.5,8.0,59.540989252782985,139.73266772867453,49.73266772867453,ARRIVAL,2026-02-17 23:50:58.857508634,"[59.54, 22150.0, 403.0, 49.7, -2112.0, 0, -14.5]"
4b95fa,2026-02-18 09:00:40.374864,7000.0,7650.0,64.0,120.0,40.510037,29.318952,119.6,TCEOZ,A1,-24.8,10.0,43.21405366106662,358.9131929047854,120.68680709521462,ARRIVAL,2026-02-18 09:15:58.968864000,"[43.21, 7650.0, 120.0, 120.7, 64.0, 1, -24.8]"
4b9910,2026-02-18 02:32:16.364272,23625.0,23625.0,-2176.0,384.2,,,283.2,,,-18.2,,,,180.0,ARRIVAL,2026-02-18 02:43:08.172904354,"[50.0, 23625.0, 384.2, 180.0, -2176.0, 0, -18.2]"
4b9d6c,2026-02-18 00:31:23.362559,27500.0,4450.0,-1760.0,190.4,41.080069,29.056029,240.1,TCGKL,A2,-16.7,10.0,29.30374603560678,133.43590768218723,106.66409231781276,ARRIVAL,2026-02-18 00:36:23.032334944,"[29.3, 4450.0, 190.4, 106.7, -1760.0, 2, -16.7]"
4b9e03,2026-02-17 18:59:23.615161,3950.0,2775.0,-1088.0,169.5,40.954983,29.493297,244.5,TKJ4QX,A3,-15.8,8.0,16.688934333955068,247.99470101913047,3.494701019130474,ARRIVAL,2026-02-17 19:02:35.656680706,"[16.69, 2775.0, 169.5, 3.5, -1088.0, 3, -15.8]"
4b9e05,2026-02-17 19:57:44.312344,22150.0,3050.0,-960.0,347.0,,,90.0,,,-17.4,,,,180.0,ARRIVAL,2026-02-17 20:00:55.590343998,"[50.0, 3050.0, 347.0, 180.0, -960.0, 0, -17.4]"
4b9e06,2026-02-18 00:08:35.904045,22850.0,19600.0,1152.0,428.1,40.548569,30.305786,95.6,TKJ7SW,A3,-8.1,9.0,92.5630455951587,295.18970125886597,160.41029874113403,ARRIVAL,2026-02-18 00:25:37.391378334,"[92.56, 19600.0, 428.1, 160.4, 1152.0, 3, -8.1]"
4b9e45,2026-02-18 08:20:47.770891,36000.0,23950.0,0.0,466.2,41.345169,29.460754,343.9,STW001,A3,-14.2,9.0,51.25324655539656,194.39064905314325,149.50935094685673,ARRIVAL,2026-02-18 09:08:42.487891000,"[51.25, 23950.0, 466.2, 149.5, 0.0, 3, -14.2]"
4b9e47,2026-02-18 07:29:07.940718,29400.0,13325.0,-1792.0,347.2,41.11503,29.380126,331.4,STW6724,A3,-14.5,9.0,24.79089450155724,193.91379571472626,137.48620428527371,ARRIVAL,2026-02-18 07:36:34.809271574,"[24.79, 13325.0, 347.2, 137.5, -1792.0, 3, -14.5]"
4b9e4b,2026-02-17 18:55:34.295495,27525.0,13925.0,-1984.0,352.7,41.116928,29.405945,302.0,STW6857,A3,-14.2,10.0,25.59825490429035,198.52095671578445,103.47904328421555,ARRIVAL,2026-02-17 19:02:36.137446610,"[25.6, 13925.0, 352.7, 103.5, -1984.0, 3, -14.2]"
4ba503,2026-02-17 17:44:21.589503,6600.0,4325.0,-1024.0,282.0,,,40.1,TCIHC,A2,-16.9,0.0,,,180.0,ARRIVAL,2026-02-17 17:48:35.450471750,"[50.0, 4325.0, 282.0, 180.0, -1024.0, 2, -16.9]"
4ba869,2026-02-18 09:06:24.849282,28125.0,25650.0,-2176.0,429.3,40.54834,29.28302,95.9,THY6286,A5,-12.7,10.0,39.009571363595555,3.233598852781938,92.66640114721807,ARRIVAL,2026-02-18 09:18:12.423311410,"[39.01, 25650.0, 429.3, 92.7, -2176.0, 5, -12.7]"
4ba8c8,2026-02-18 01:17:08.583929,25400.0,2900.0,-1024.0,218.3,40.879056,29.253283,244.5,TKJ8ML,A3,-7.1,9.0,5.1785166664808475,65.16885355623668,179.33114644376332,ARRIVAL,2026-02-18 01:19:58.913804000,"[5.18, 2900.0, 218.3, 179.3, -1024.0, 3, -7.1]"
4ba8ca,2026-02-18 08:01:06.227103,4000.0,1750.0,-448.0,139.6,40.937119,29.444641,244.5,TKJ5ER,A3,-16.7,8.0,12.159659080383596,249.41998737418237,4.919987374182369,ARRIVAL,2026-02-18 08:04:36.637103000,"[12.16, 1750.0, 139.6, 4.9, -448.0, 3, -16.7]"
4ba8e3,2026-02-18 08:49:07.967668,1225.0,15575.0,-1280.0,304.7,40.737863,30.006846,41.3,TKJ7AX,A3,-15.6,9.0,61.36772393857553,287.1603533440465,114.13964665595353,ARRIVAL,2026-02-18 09:01:18.480793000,"[61.37, 15575.0, 304.7, 114.1, -1280.0, 3, -15.6]"
4ba8f9,2026-02-17 18:48:33.927572,37000.0,29525.0,0.0,482.7,40.307069,30.830383,98.0,TKJ74H,A3,-14.6,9.0,144.28491629463247,297.61389823002173,160.38610176997827,ARRIVAL,2026-02-17 19:47:37.384572000,"[144.28, 29525.0, 482.7, 160.4, 0.0, 3, -14.6]"
4ba902,2026-02-18 07:21:35.634296,5450.0,1375.0,-512.0,136.0,40.876775,29.248664,244.9,TKJ9DJ,A3,-16.1,0.0,5.637871231426647,64.48398304992384,179.58398304992383,ARRIVAL,2026-02-18 07:24:17.233108500,"[5.64, 1375.0, 136.0, 179.6, -512.0, 3, -16.1]"
4ba903,2026-02-18 07:29:56.954862,27625.0,1875.0,-960.0,138.0,40.856735,29.192871,245.0,TKJ7VJ,A3,-16.8,0.0,10.831763122938309,64.50892982188407,179.50892982188407,ARRIVAL,2026-02-18 07:32:29.996232218,"[10.83, 1875.0, 138.0, 179.5, -960.0, 3, -16.8]"
4ba912,2026-02-17 23:08:06.257031,27450.0,35000.0,-896.0,459.8,40.641083,30.601501,96.4,THY2RB,A3,-19.1,9.0,112.53043911606174,285.16282297723455,171.23717702276545,ARRIVAL,2026-02-17 23:47:10.489031000,"[112.53, 35000.0, 459.8, 171.2, -896.0, 3, -19.1]"
4ba914,2026-02-18 08:17:48.594679,8375.0,5825.0,-1024.0,227.9,40.914017,28.967951,275.0,THY1KZ,A3,-15.0,9.0,28.729416618836844,93.30914548655124,178.30914548655124,ARRIVAL,2026-02-18 08:23:30.387272750,"[28.73, 5825.0, 227.9, 178.3, -1024.0, 3, -15.0]"
4ba915,2026-02-18 08:37:28.431999,13350.0,9825.0,3008.0,281.6,41.215714,28.921326,209.1,THY1073,,-16.6,9.0,47.969231727315005,137.18673900055057,71.91326099944942,ARRIVAL,2026-02-18 08:43:00.041739410,"[47.97, 9825.0, 281.6, 71.9, 3008.0, 0, -16.6]"
4ba919,2026-02-18 00:00:05.430903,32500.0,16675.0,-1984.0,414.7,40.935338,29.170636,5.3,THY3CA,A3,-14.3,9.0,12.338767568837993,109.28875441978056,103.98875441978056,ARRIVAL,2026-02-18 00:08:30.204177192,"[12.34, 16675.0, 414.7, 104.0, -1984.0, 3, -14.3]"
4ba92f,2026-02-18 05:26:10.166185,20875.0,13950.0,-1088.0,314.0,41.030823,29.320679,347.9,THY137,A5,-15.7,9.0,14.734085120572104,183.75445166696935,164.14554833303063,ARRIVAL,2026-02-18 05:38:59.978655590,"[14.73, 13950.0, 314.0, 164.1, -1088.0, 5, -15.7]"
4ba993,2026-02-18 06:04:54.005673,33750.0,14050.0,-1024.0,329.8,41.127594,29.417664,322.9,THY6GW,A3,-15.6,9.0,27.040362353925673,199.70251723827178,123.1974827617282,ARRIVAL,2026-02-18 06:18:37.858860500,"[27.04, 14050.0, 329.8, 123.2, -1024.0, 3, -15.6]"
4ba996,2026-02-18 08:15:20.497519,29275.0,6225.0,-1024.0,251.7,40.896746,29.216704,274.3,THY4AE,A3,-14.0,9.0,7.777023902147396,88.45073184706678,174.15073184706677,ARRIVAL,2026-02-18 08:21:25.857612750,"[7.78, 6225.0, 251.7, 174.2, -1024.0, 3, -14.0]"
4ba999,2026-02-18 01:24:29.856797,27975.0,13650.0,-960.0,337.8,41.221588,29.842488,298.5,THY9NH,A3,-16.6,9.0,57.350297059864985,231.40283450016693,67.09716549983307,ARRIVAL,2026-02-18 01:38:43.598797000,"[57.35, 13650.0, 337.8, 67.1, -960.0, 3, -16.6]"
4ba9a8,2026-02-17 22:45:43.913114,24325.0,13625.0,-1664.0,381.8,41.075134,29.334058,342.9,THY4ER,A3,-15.2,8.0,19.74026327339705,186.07550668870945,156.82449331129052,ARRIVAL,2026-02-17 22:53:55.831171690,"[19.74, 13625.0, 381.8, 156.8, -1664.0, 3, -15.2]"
4ba9ab,2026-02-17 23:09:17.277668,24175.0,14500.0,64.0,386.9,41.214325,29.46321,313.8,THY76H,A3,-16.8,8.0,37.40665415398213,200.245659143438,113.55434085656202,ARRIVAL,2026-02-17 23:38:17.912668000,"[37.41, 14500.0, 386.9, 113.6, 64.0, 3, -16.8]"
4ba9c9,2026-02-18 06:37:31.774742,26475.0,22500.0,-2112.0,420.0,41.316696,30.46344,291.8,,,-16.9,9.0,107.2985452317733,244.7047817203347,47.09521827966532,ARRIVAL,2026-02-18 06:48:11.644287454,"[107.3, 22500.0, 420.0, 47.1, -2112.0, 0, -16.9]"
4ba9cd,2026-02-17 22:48:31.101196,31725.0,12825.0,-1536.0,361.6,41.1297,29.455505,317.4,THY119,A5,-17.4,9.0,28.478495900818974,205.5813564017724,111.81864359822757,ARRIVAL,2026-02-17 22:56:52.746758500,"[28.48, 12825.0, 361.6, 111.8, -1536.0, 5, -17.4]"
4ba9d2,2026-02-18 03:57:09.714742,24525.0,14000.0,-2304.0,358.2,41.236221,29.870789,296.7,THY735,A5,-16.7,10.0,60.21547421653811,231.61590873102728,65.08409126897271,ARRIVAL,2026-02-18 04:03:14.972075334,"[60.22, 14000.0, 358.2, 65.1, -2304.0, 5, -16.7]"
4ba9ea,2026-02-18 05:15:02.362872,24800.0,24800.0,-1984.0,423.9,,,292.0,,,-20.3,8.0,,,180.0,ARRIVAL,2026-02-18 05:27:33.060872000,"[50.0, 24800.0, 423.9, 180.0, -1984.0, 0, -20.3]"
4ba9eb,2026-02-17 18:29:01.871934,28425.0,33100.0,-2048.0,364.0,41.10111,29.227316,333.2,THY121,A5,-15.4,9.0,23.543244718926278,163.00282281764407,170.19717718235592,ARRIVAL,2026-02-17 18:45:12.297496500,"[23.54, 33100.0, 364.0, 170.2, -2048.0, 5, -15.4]"
4ba9f5,2026-02-17 20:15:23.153152,33250.0,20075.0,-1472.0,397.9,41.07962,29.257751,328.1,THY6130,A5,-15.7,9.0,20.586511670258755,167.8746053122635,160.22539468773653,ARRIVAL,2026-02-17 20:29:02.136608522,"[20.59, 20075.0, 397.9, 160.2, -1472.0, 5, -15.7]"
4baa09,2026-02-17 17:49:43.687709,22650.0,15700.0,-1088.0,306.5,41.110793,29.369077,294.9,THY5BS,A3,-15.6,9.0,24.12383700440523,192.0412239540365,102.85877604596348,ARRIVAL,2026-02-17 18:04:10.225532528,"[24.12, 15700.0, 306.5, 102.9, -1088.0, 3, -15.6]"
4baa0a,2026-02-18 06:07:16.173243,21650.0,13625.0,-640.0,346.4,41.180237,29.449646,308.8,THY1BP,A3,-16.3,9.0,33.458592839886876,200.65899306261554,108.14100693738447,ARRIVAL,2026-02-18 06:28:34.246993000,"[33.46, 13625.0, 346.4, 108.1, -640.0, 3, -16.3]"
4baa0b,2026-02-18 03:56:12.647520,25575.0,14525.0,-128.0,363.7,41.292892,29.688721,297.7,THY5KD,A3,-16.6,9.0,54.16319134749523,216.08127977508488,81.61872022491511,ARRIVAL,2026-02-18 04:25:16.378520000,"[54.16, 14525.0, 363.7, 81.6, -128.0, 3, -16.6]"
4baa0d,2026-02-18 08:24:44.842467,26050.0,6700.0,-1152.0,231.6,40.898934,29.194669,274.2,THY4TY,A3,-14.8,9.0,9.626245489137633,90.18356069268958,175.9835606926896,ARRIVAL,2026-02-18 08:30:34.533800332,"[9.63, 6700.0, 231.6, 176.0, -1152.0, 3, -14.8]"
