hex,last_seen,alt_first,alt_last,baro_rate_med,gs_avg,lat_last,lon_last,track_last,flight,category,rssi_last,nac_p_last,dist_km,bearing,hdg_diff,phase,target_time,state
4bb0eb,2026-02-17 19:57:00.298880,15925.0,25000.0,1216.0,452.6,40.732819,30.185669,104.1,THY62Y,A5,-17.2,9.0,76.02672859866865,284.3183234658787,179.78167653412132,DEPARTURE,2026-02-17 19:36:07.237248422,"[76.03, 25000.0, 452.6, 179.8, 1216.0, 5, -17.2]"
4bb0ed,2026-02-17 18:00:44.257898,23875.0,31825.0,1024.0,511.4,40.561249,30.591187,94.3,THY168,A5,-15.4,10.0,114.35016524266305,289.56725882264925,164.73274117735076,DEPARTURE,2026-02-17 17:29:20.004804250,"[114.35, 31825.0, 511.4, 164.7, 1024.0, 5, -15.4]"
4bb0ee,2026-02-18 02:47:22.111388,17350.0,32625.0,1536.0,444.6,40.645224,30.545613,96.2,THY4CH,A5,-18.8,10.0,107.86136937719893,285.5446822721228,170.65531772787716,DEPARTURE,2026-02-18 02:25:48.191325500,"[107.86, 32625.0, 444.6, 170.7, 1536.0, 5, -18.8]"
4bb0f4,2026-02-18 02:16:28.564778,19050.0,31775.0,1216.0,478.5,40.648483,30.499483,95.9,THY68,A5,-17.8,10.0,104.01684632972375,285.89624402359726,170.00375597640274,DEPARTURE,2026-02-18 01:50:01.219383266,"[104.02, 31775.0, 478.5, 170.0, 1216.0, 5, -17.8]"
4bb0f9,2026-02-18 02:43:13.898614,23850.0,31825.0,960.0,463.5,40.644759,30.550731,95.9,THY49A,A5,-18.2,10.0,108.29125639352645,285.51314277079183,170.38685722920818,DEPARTURE,2026-02-18 02:09:45.341113998,"[108.29, 31825.0, 463.5, 170.4, 960.0, 5, -18.2]"
4bb103,2026-02-17 17:49:21.681059,17100.0,29875.0,1536.0,516.9,40.474238,30.381817,85.1,THY280,A5,-17.7,10.0,102.00940145848475,297.90191025868666,147.19808974131334,DEPARTURE,2026-02-17 17:29:35.203871498,"[102.01, 29875.0, 516.9, 147.2, 1536.0, 5, -17.7]"
4bb104,2026-02-17 19:10:28.317224,16650.0,28500.0,1024.0,481.9,40.598099,30.511169,120.6,THY208,A5,-17.6,10.0,106.62311957671352,288.6548558022641,168.0548558022641,DEPARTURE,2026-02-17 18:42:18.911349000,"[106.62, 28500.0, 481.9, 168.1, 1024.0, 5, -17.6]"
4bb108,2026-02-18 02:55:32.790991,25025.0,32575.0,864.0,456.5,40.654724,30.425781,96.0,THY066,A5,-19.2,9.0,97.85191579820699,286.4530319658049,169.54696803419512,DEPARTURE,2026-02-18 02:17:31.158213222,"[97.85, 32575.0, 456.5, 169.5, 864.0, 5, -19.2]"
4bb143,2026-02-18 02:25:24.232060,20700.0,33000.0,1088.0,469.0,40.40506,30.603149,100.6,THY72,A5,-19.2,9.0,122.17649282318905,297.1110456292696,163.4889543707304,DEPARTURE,2026-02-18 01:54:44.958118826,"[122.18, 33000.0, 469.0, 163.5, 1088.0, 5, -19.2]"
4bb146,2026-02-18 07:05:25.994687,3125.0,33700.0,1536.0,492.1,40.642431,30.053288,90.8,THY26,A5,-18.9,9.0,68.83091098760481,294.6885355488742,156.1114644511258,DEPARTURE,2026-02-18 06:43:10.170436998,"[68.83, 33700.0, 492.1, 156.1, 1536.0, 5, -18.9]"
4bb149,2026-02-18 02:52:34.548301,24175.0,31000.0,1024.0,469.9,40.364456,30.72937,99.8,THY84,A5,-18.0,9.0,133.75226368175913,296.82390645676634,162.97609354323367,DEPARTURE,2026-02-18 02:21:58.727051000,"[133.75, 31000.0, 469.9, 163.0, 1024.0, 5, -18.0]"
4bb14a,2026-02-17 17:46:27.628771,23825.0,32750.0,1280.0,522.9,40.653883,30.444925,96.0,THY20,A5,-18.5,9.0,99.42787256128703,286.25352247799793,169.74647752200207,DEPARTURE,2026-02-17 17:20:33.058521000,"[99.43, 32750.0, 522.9, 169.7, 1280.0, 5, -18.5]"
4bb150,2026-02-18 04:14:44.724192,16350.0,30075.0,1664.0,463.5,40.658306,30.391742,95.9,THY6136,A5,-17.0,9.0,94.98619168387195,286.69064293637314,169.20935706362687,DEPARTURE,2026-02-18 03:56:20.881095848,"[94.99, 30075.0, 463.5, 169.2, 1664.0, 5, -17.0]"
4bb162,2026-02-17 21:36:18.052209,10000.0,33000.0,1472.0,510.1,40.645203,30.549622,96.3,THY51Q,A5,-18.0,8.0,108.18789633943553,285.50048060703614,170.79951939296387,DEPARTURE,2026-02-17 21:13:33.553513346,"[108.19, 33000.0, 510.1, 170.8, 1472.0, 5, -18.0]"
4bb164,2026-02-17 19:57:20.305152,14200.0,25525.0,1920.0,411.5,40.555618,29.239014,220.3,IGO018,A5,-17.3,10.0,38.59371811651518,8.792180673260646,148.49218067326063,DEPARTURE,2026-02-17 19:43:43.260902002,"[38.59, 25525.0, 411.5, 148.5, 1920.0, 5, -17.3]"
4bb181,2026-02-17 20:33:23.072468,23800.0,33250.0,1376.0,526.2,40.655233,30.427884,96.3,THY64,A5,-17.9,9.0,98.00607983451523,286.39329797551795,169.90670202448206,DEPARTURE,2026-02-17 20:08:53.858816840,"[98.01, 33250.0, 526.2, 169.9, 1376.0, 5, -17.9]"
4bb18a,2026-02-17 17:12:43.419198,21675.0,29425.0,1184.0,508.2,40.661983,30.329756,91.7,THY58,A5,-15.4,9.0,89.86690212376419,287.35678584576783,164.34321415423216,DEPARTURE,2026-02-17 16:47:32.937441246,"[89.87, 29425.0, 508.2, 164.3, 1184.0, 5, -15.4]"
4bb18d,2026-02-18 02:58:42.050388,18000.0,32350.0,1664.0,457.6,40.653351,30.45166,96.1,THY86,A5,-18.6,9.0,99.98993034924037,286.1993233549782,169.90067664502178,DEPARTURE,2026-02-18 02:38:56.237041848,"[99.99, 32350.0, 457.6, 169.9, 1664.0, 5, -18.6]"
4bb192,2026-02-18 02:31:00.340751,10875.0,26875.0,1152.0,461.0,40.663605,30.289429,95.4,THY54,A5,-17.7,9.0,86.57039011889314,287.88764075319637,167.51235924680364,DEPARTURE,2026-02-18 02:07:21.259167664,"[86.57, 26875.0, 461.0, 167.5, 1152.0, 5, -17.7]"
4bb196,2026-02-18 03:31:36.046392,18250.0,30850.0,1504.0,467.8,40.658478,30.386902,96.3,THY162,A5,-18.0,9.0,94.5896783193107,286.7474075486828,169.5525924513172,DEPARTURE,2026-02-18 03:10:45.990306894,"[94.59, 30850.0, 467.8, 169.6, 1504.0, 5, -18.0]"
4bb199,2026-02-18 03:11:37.923772,17100.0,28225.0,1504.0,463.2,40.659376,30.376573,97.7,THY310,A5,-17.3,9.0,93.7267023330234,286.8356635847561,170.86433641524388,DEPARTURE,2026-02-18 02:52:32.591431576,"[93.73, 28225.0, 463.2, 170.9, 1504.0, 5, -17.3]"
4bb1a2,2026-02-18 08:47:43.851120,22250.0,33350.0,1504.0,488.0,40.654814,30.311342,117.7,THY2NQ,A5,-18.1,9.0,88.63048131091925,288.1360921031006,170.43609210310063,DEPARTURE,2026-02-18 08:25:14.072992338,"[88.63, 33350.0, 488.0, 170.4, 1504.0, 5, -18.1]"
4bb1e1,2026-02-18 02:11:57.286217,,,1088.0,419.9,,,153.9,,,-20.2,,,,180.0,DEPARTURE,2026-02-18 01:44:03.611452292,"[50.0, 10000.0, 419.9, 180.0, 1088.0, 0, -20.2]"
4bb1e8,2026-02-17 22:13:36.911180,23750.0,32550.0,1216.0,463.9,40.577545,30.457581,121.2,THY7KT,A5,-16.8,9.0,103.12896756390565,290.62682453702797,169.42682453702798,DEPARTURE,2026-02-17 21:46:31.569653682,"[103.13, 32550.0, 463.9, 169.4, 1216.0, 5, -16.8]"
4bb202,2026-02-17 17:51:53.840142,18025.0,28025.0,960.0,461.5,40.655373,30.416149,96.0,THY2JP,A3,-14.7,9.0,97.05234034431307,286.54172547943443,169.45827452056557,DEPARTURE,2026-02-17 17:22:23.047642002,"[97.05, 28025.0, 461.5, 169.5, 960.0, 3, -14.7]"
4bb205,2026-02-18 06:12:32.613652,11175.0,13600.0,896.0,353.6,41.155763,29.386056,324.0,THY4WP,A3,-16.5,9.0,29.312989259896717,192.7307173500959,131.2692826499041,DEPARTURE,2026-02-18 05:57:02.672366284,"[29.31, 13600.0, 353.6, 131.3, 896.0, 3, -16.5]"
4bb206,2026-02-18 05:49:28.331936,10750.0,15250.0,576.0,374.1,41.105759,29.363708,339.3,THY9TZ,A3,-17.1,9.0,23.484790867833578,191.2492263539701,148.0507736460299,DEPARTURE,2026-02-18 05:22:40.564269336,"[23.48, 15250.0, 374.1, 148.1, 576.0, 3, -17.1]"
4bb207,2026-02-17 21:15:33.383504,7925.0,14500.0,1472.0,320.9,41.365906,28.754272,298.9,THY7JM,A3,-16.2,9.0,69.71384336494502,138.00708257403346,160.89291742596652,DEPARTURE,2026-02-17 21:05:23.125895302,"[69.71, 14500.0, 320.9, 160.9, 1472.0, 3, -16.2]"
4bb209,2026-02-18 08:31:33.227266,11450.0,31150.0,768.0,449.7,40.64704,30.527198,96.3,THY4SA,A3,-17.8,9.0,106.31063997026556,285.65213696695935,170.64786303304066,DEPARTURE,2026-02-18 07:50:40.410516002,"[106.31, 31150.0, 449.7, 170.6, 768.0, 3, -17.8]"
4bb20b,2026-02-18 02:24:50.222316,17225.0,29675.0,960.0,426.4,40.639731,30.608909,96.1,THY368,A3,-18.7,9.0,113.17305942224752,285.15832481779614,170.94167518220385,DEPARTURE,2026-02-18 01:53:36.313816002,"[113.17, 29675.0, 426.4, 170.9, 960.0, 3, -18.7]"
4bb210,2026-02-18 02:12:35.296889,13275.0,31000.0,704.0,446.0,40.422318,30.682983,101.5,THY5CY,A3,-16.7,9.0,127.40616516404238,295.0081772903101,166.49182270968993,DEPARTURE,2026-02-18 01:28:14.035434455,"[127.41, 31000.0, 446.0, 166.5, 704.0, 3, -16.7]"
4bb212,2026-02-18 02:50:18.354939,14475.0,31700.0,1280.0,434.7,40.647645,30.519208,96.3,THY8ET,A3,-18.9,9.0,105.64345196849987,285.71041372506795,170.58958627493206,DEPARTURE,2026-02-18 02:25:13.203439000,"[105.64, 31700.0, 434.7, 170.6, 1280.0, 3, -18.9]"
4bb26d,2026-02-18 08:20:25.764090,22200.0,31000.0,960.0,432.3,40.545137,30.532629,114.6,THY5QM,A3,-17.5,9.0,110.33811609271984,291.26556204731395,176.66556204731395,DEPARTURE,2026-02-18 07:47:49.141089998,"[110.34, 31000.0, 432.3, 176.7, 960.0, 3, -17.5]"
4bb270,2026-02-18 06:35:26.630107,9925.0,23750.0,384.0,418.2,41.338074,30.39917,291.9,THY346,A3,-17.2,9.0,103.55918006700898,242.20326611387748,49.6967338861225,DEPARTURE,2026-02-18 05:47:37.510107000,"[103.56, 23750.0, 418.2, 49.7, 384.0, 3, -17.2]"
4bb281,2026-02-18 08:35:22.296277,11775.0,35000.0,1024.0,459.4,40.26178,29.395874,139.1,THY39GV,A3,-17.1,9.0,71.18846238813758,354.1264125346446,144.9735874653554,DEPARTURE,2026-02-18 08:00:52.412027000,"[71.19, 35000.0, 459.4, 145.0, 1024.0, 3, -17.1]"
4bb285,2026-02-18 02:34:02.398871,17050.0,32400.0,1152.0,429.8,40.626892,30.728699,104.6,THY324,A3,-18.6,9.0,123.30884216702535,284.64526893832357,179.95473106167643,DEPARTURE,2026-02-18 02:05:35.799871000,"[123.31, 32400.0, 429.8, 180.0, 1152.0, 3, -18.6]"
4bb28b,2026-02-17 20:59:36.313193,7475.0,7800.0,2048.0,317.3,,,15.4,,,-14.3,8.0,,,180.0,DEPARTURE,2026-02-17 20:55:28.704568000,"[50.0, 7800.0, 317.3, 180.0, 2048.0, 0, -14.3]"
4bb294,2026-02-18 09:06:24.849282,20175.0,28350.0,960.0,405.4,40.652254,30.459844,96.2,TKJ7FC,A3,-18.1,9.0,100.68697960792197,286.1616932481231,170.03830675187692,DEPARTURE,2026-02-18 08:36:33.890282000,"[100.69, 28350.0, 405.4, 170.0, 960.0, 3, -18.1]"
4bb295,2026-02-17 22:30:10.373361,4025.0,28150.0,1408.0,436.8,40.52298,30.826782,105.9,TKJ5UA,A3,-18.7,9.0,134.55665814023473,288.57723746609395,177.32276253390606,DEPARTURE,2026-02-17 22:09:51.716497362,"[134.56, 28150.0, 436.8, 177.3, 1408.0, 3, -18.7]"
4bb296,2026-02-18 09:01:43.463997,4075.0,14450.0,1120.0,427.9,40.584549,30.243286,99.6,TKJ7FC,A3,-14.8,9.0,86.09443162020183,294.2335794103923,165.3664205896077,DEPARTURE,2026-02-18 08:48:30.274854142,"[86.09, 14450.0, 427.9, 165.4, 1120.0, 3, -14.8]"
4bb299,2026-02-18 07:52:08.937569,1150.0,27725.0,1664.0,390.0,40.526563,30.567835,109.8,TKJ6GU,A3,-17.1,9.0,113.86310707474166,291.71356957193615,178.08643042806386,DEPARTURE,2026-02-18 07:35:10.159049772,"[113.86, 27725.0, 390.0, 178.1, 1664.0, 3, -17.1]"
4bb2a2,2026-02-18 00:01:50.461860,14925.0,25075.0,896.0,446.3,40.533452,30.541805,113.9,TKJ70V,A3,-17.2,9.0,111.53589527048929,291.7489900141772,177.8489900141772,DEPARTURE,2026-02-17 23:33:32.262395716,"[111.54, 25075.0, 446.3, 177.8, 896.0, 3, -17.2]"
4bb2a5,2026-02-18 07:07:15.146159,12350.0,26225.0,1792.0,380.6,40.60235,30.222702,105.4,TKJ3LX,A3,-19.5,9.0,83.70436506521759,293.47283283667804,171.92716716332197,DEPARTURE,2026-02-18 06:52:18.009962574,"[83.7, 26225.0, 380.6, 171.9, 1792.0, 3, -19.5]"
4bb2a9,2026-02-18 07:19:29.495200,1125.0,28450.0,1664.0,398.3,40.532593,30.549133,111.3,TKJ3SA,A3,-19.1,9.0,112.14658761873389,291.6818326863231,179.6181673136769,DEPARTURE,2026-02-18 07:02:04.590853848,"[112.15, 28450.0, 398.3, 179.6, 1664.0, 3, -19.1]"
4bb2ab,2026-02-17 21:45:30.725016,1275.0,2800.0,960.0,136.4,40.935152,29.43924,244.4,TKJ6BU,A3,-15.9,9.0,11.658125392801463,249.63892463947144,5.238924639471435,DEPARTURE,2026-02-17 21:42:16.664015998,"[11.66, 2800.0, 136.4, 5.2, 960.0, 3, -15.9]"
4bb2ad,2026-02-18 08:03:04.264984,4050.0,3600.0,1024.0,290.1,40.736141,29.961589,85.1,TKJ190,A3,-23.4,9.0,57.795334549449834,288.4266587681945,156.6733412318055,DEPARTURE,2026-02-18 07:59:14.268484000,"[57.8, 3600.0, 290.1, 156.7, 1024.0, 3, -23.4]"
4bb722,2026-02-17 22:56:10.829596,5525.0,5850.0,0.0,212.4,40.868023,29.222884,244.0,MNB9403,A3,-11.6,9.0,8.013483627064366,64.86629341815546,179.13370658184454,DEPARTURE,2026-02-17 22:44:08.911596000,"[8.01, 5850.0, 212.4, 179.1, 0.0, 3, -11.6]"
4bb841,2026-02-18 00:07:32.884663,4075.0,30650.0,1568.0,451.2,40.499516,30.958349,106.3,PGT4777,A3,-19.2,8.0,145.9340659420815,288.239210040639,178.060789959361,DEPARTURE,2026-02-17 23:47:40.422030344,"[145.93, 30650.0, 451.2, 178.1, 1568.0, 3, -19.2]"
4bb84a,2026-02-17 21:19:29.456242,7875.0,26525.0,1664.0,466.6,40.653278,30.440369,96.0,PGT224,A3,-16.7,8.0,99.07786617085102,286.3500976739019,169.64990232609807,DEPARTURE,2026-02-17 21:03:13.403953538,"[99.08, 26525.0, 466.6, 169.6, 1664.0, 3, -16.7]"
4bb84b,2026-02-18 09:01:55.480831,1475.0,26000.0,1728.0,435.4,40.664357,30.316772,92.4,PGT518,A3,-14.5,8.0,88.74288076042467,287.3965326128753,165.0034673871247,DEPARTURE,2026-02-18 08:46:33.082053222,"[88.74, 26000.0, 435.4, 165.0, 1728.0, 3, -14.5]"
4bb84c,2026-02-17 23:00:32.907181,1300.0,2950.0,64.0,155.2,40.937943,29.447083,244.4,PGT87WX,A3,-17.3,8.0,12.383909607346279,249.3583163560629,4.9583163560628805,DEPARTURE,2026-02-17 22:54:19.287181000,"[12.38, 2950.0, 155.2, 5.0, 64.0, 3, -17.3]"
4bb850,2026-02-18 07:49:45.785381,1375.0,28650.0,1344.0,435.2,40.579493,30.41284,106.1,PGT601P,A3,-18.7,8.0,99.52241967729685,291.2467738504794,174.85322614952057,DEPARTURE,2026-02-18 07:28:07.151523858,"[99.52, 28650.0, 435.2, 174.9, 1344.0, 3, -18.7]"
4bb853,2026-02-17 18:22:36.339250,1425.0,22725.0,2304.0,406.6,40.375966,29.478253,142.6,PGT4034,A3,-13.2,8.0,59.839308821151945,346.26386011069474,156.33613988930526,DEPARTURE,2026-02-17 18:12:24.929375000,"[59.84, 22725.0, 406.6, 156.3, 2304.0, 3, -13.2]"
4bb854,2026-02-17 17:47:28.647319,1250.0,18575.0,2240.0,389.5,40.380615,29.376587,171.3,PGT2196,A3,-11.7,8.0,57.877270071362794,354.384040205105,176.915959794895,DEPARTURE,2026-02-17 17:38:51.490676142,"[57.88, 18575.0, 389.5, 176.9, 2240.0, 3, -11.7]"
4bb865,2026-02-17 22:46:31.967523,4050.0,26150.0,2240.0,359.8,40.279184,29.485807,155.4,PGT73TR,A3,-16.4,8.0,70.47183404020765,347.84038291476986,167.55961708523014,DEPARTURE,2026-02-17 22:34:31.926094426,"[70.47, 26150.0, 359.8, 167.6, 2240.0, 3, -16.4]"
4bb867,2026-02-17 23:18:18.684094,4025.0,6450.0,1600.0,253.6,40.84754,29.168764,244.5,PGT4752,A3,-10.8,8.0,13.102099383646205,64.27460109485651,179.7746010948565,DEPARTURE,2026-02-17 23:13:57.216094000,"[13.1, 6450.0, 253.6, 179.8, 1600.0, 3, -10.8]"
4bb86a,2026-02-18 08:25:01.846799,1400.0,15250.0,1472.0,372.0,40.620971,29.999854,31.3,PGT6137,A3,-18.0,8.0,65.85409880779065,298.18000268966716,93.11999731033285,DEPARTURE,2026-02-18 08:14:20.653538132,"[65.85, 15250.0, 372.0, 93.1, 1472.0, 3, -18.0]"
4bb86c,2026-02-18 00:24:25.779236,21475.0,31075.0,1152.0,379.0,39.865335,29.44574,159.9,PGT61SF,A3,-17.5,8.0,115.47438423707568,354.29613025163275,165.60386974836726,DEPARTURE,2026-02-17 23:57:07.701652666,"[115.47, 31075.0, 379.0, 165.6, 1152.0, 3, -17.5]"
4bb86d,2026-02-18 05:19:19.720509,1350.0,3475.0,960.0,149.8,40.951585,29.453597,244.3,PGT196Z,A3,-17.4,8.0,13.486507508621122,244.14385322501641,0.15614677498359697,DEPARTURE,2026-02-18 05:15:22.946008998,"[13.49, 3475.0, 149.8, 0.2, 960.0, 3, -17.4]"
4bb86e,2026-02-18 01:01:12.204317,4125.0,29000.0,1344.0,435.2,40.476845,30.747299,98.9,PGT4099,A3,-18.4,8.0,130.00609028797376,291.61237737033645,167.28762262966356,DEPARTURE,2026-02-18 00:39:17.975459856,"[130.01, 29000.0, 435.2, 167.3, 1344.0, 3, -18.4]"
4bb870,2026-02-17 21:48:29.779160,3975.0,25175.0,1856.0,439.1,40.589355,30.231873,105.0,PGT130,A3,-15.7,9.0,84.99630907977573,294.164274449284,170.835725550716,DEPARTURE,2026-02-17 21:34:36.348177242,"[85.0, 25175.0, 439.1, 170.8, 1856.0, 3, -15.7]"
4bb872,2026-02-18 07:53:02.954727,1275.0,23450.0,1280.0,420.9,40.653717,30.440369,103.0,PGT1HX,A3,-17.9,9.0,99.06413565712184,286.32300869751975,176.67699130248025,DEPARTURE,2026-02-18 07:34:24.153977000,"[99.06, 23450.0, 420.9, 176.7, 1280.0, 3, -17.9]"
4bb873,2026-02-18 05:59:25.906863,23875.0,28925.0,1088.0,395.6,40.593155,30.36554,107.7,PGT4035,A3,-17.8,9.0,95.24917451265225,291.23429434453317,176.46570565546682,DEPARTURE,2026-02-18 05:32:31.197186528,"[95.25, 28925.0, 395.6, 176.5, 1088.0, 3, -17.8]"
4bb875,2026-02-18 00:48:02.503071,1225.0,36975.0,2112.0,223.2,40.859923,29.201348,244.8,PGT41HD,A3,-19.7,9.0,10.035695643898205,64.58984488682535,179.78984488682534,DEPARTURE,2026-02-18 00:30:12.497934639,"[10.04, 36975.0, 223.2, 179.8, 2112.0, 3, -19.7]"
4bb876,2026-02-18 09:01:13.420280,4025.0,7500.0,1280.0,254.0,40.654209,30.434439,28.3,PGT229,A3,-13.9,0.0,98.56871159058345,286.3703381012809,101.92966189871913,DEPARTURE,2026-02-18 08:55:02.279780000,"[98.57, 7500.0, 254.0, 101.9, 1280.0, 3, -13.9]"
4bb879,2026-02-17 20:53:17.132554,4025.0,22100.0,1536.0,365.6,40.303438,29.471824,155.3,PGT6118,A3,-16.0,9.0,67.58814704255768,348.3323922503885,166.9676077496115,DEPARTURE,2026-02-17 20:38:34.276304002,"[67.59, 22100.0, 365.6, 167.0, 1536.0, 3, -16.0]"
4bbd01,2026-02-18 06:17:13.923793,1175.0,26550.0,1088.0,375.2,40.588715,30.169189,104.0,TKJ5202,A3,-18.4,10.0,80.22635052337732,295.7161975619541,168.28380243804588,DEPARTURE,2026-02-18 05:52:30.354381236,"[80.23, 26550.0, 375.2, 168.3, 1088.0, 3, -18.4]"
4bbd06,2026-02-18 00:57:26.134751,1175.0,25150.0,1792.0,406.5,40.660307,30.342553,98.5,TKJ5204,A3,-18.2,10.0,90.9528758670716,287.2742804436848,171.2257195563152,DEPARTURE,2026-02-18 00:43:04.648858142,"[90.95, 25150.0, 406.5, 171.2, 1792.0, 3, -18.2]"
